"cart_item_id,cart_id,product_id,quantity,price"
"3660,1247,435,3,675.04"
"3661,1247,689,2,758.94"
"3662,1247,341,4,920.21"
"3663,1247,197,4,63.12"
"3664,1247,942,2,275.32"
"3665,1248,522,3,455.09"
"3666,1249,615,1,142.66"
"3667,1249,149,2,695.15"
"3668,1250,811,2,144.36"
"3669,1250,906,4,173.46"
"3670,1250,182,3,714.98"
"3671,1250,500,1,896.32"
"3672,1251,753,4,794.21"
"3673,1251,309,4,41.11"
"3674,1252,167,2,968.77"
"3675,1252,977,4,762.15"
"3676,1252,580,3,337.37"
"3677,1253,108,4,986.26"
"3678,1253,39,4,677.02"
"3679,1253,493,5,17.54"
"3680,1254,982,1,747.64"
"3681,1254,265,1,573.34"
"3682,1254,186,5,490.66"
"3683,1254,576,1,164.42"
"3684,1254,847,3,705.35"
"3685,1255,840,3,566.49"
"3686,1255,422,4,270.16"
"3687,1255,511,2,212.91"
"3688,1255,195,1,887.89"
"3689,1255,54,4,182.11"
"3690,1256,243,3,49.65"
"3691,1256,602,2,108.43"
"3692,1256,505,4,643.6"
"3693,1256,786,5,256.67"
"3694,1256,188,5,181.08"
"3695,1257,415,3,572.82"
"3696,1257,875,1,457.17"
"3697,1257,20,1,490.97"
"3698,1257,649,2,394.96"
"3699,1257,731,4,966.55"
"3700,1258,743,4,295.44"
"3701,1259,339,2,327.25"
"3702,1260,10,4,483.54"
"3703,1261,975,2,886.12"
"3704,1261,479,4,313.1"
"3705,1261,774,2,611.03"
"3706,1262,633,3,293.09"
"3707,1262,395,5,761.08"
"3708,1262,251,1,416.34"
"3709,1263,329,2,136.16"
"3710,1263,127,1,904.11"
"3711,1263,354,3,656.92"
"3712,1263,219,3,301.18"
"3713,1264,165,4,153.78"
"3714,1264,56,2,856.59"
"3715,1264,948,2,928.22"
"3716,1265,4,1,568.08"
"3717,1265,889,2,132.65"
"3718,1265,658,2,537.16"
"3719,1265,615,1,142.66"
"3720,1265,334,2,261.22"
"3721,1266,132,4,568.85"
"3722,1266,581,4,951.36"
"3723,1266,493,4,17.54"
"3724,1267,266,1,556.22"
"3725,1267,225,2,920.02"
"3726,1267,330,4,952.57"
"3727,1268,948,2,928.22"
"3728,1268,504,4,655.96"
"3729,1268,297,5,474.1"
"3730,1268,553,3,98.22"
"3731,1269,620,5,47.21"
"3732,1269,371,2,742.38"
"3733,1269,707,5,146.3"
"3734,1270,934,5,600.64"
"3735,1271,626,5,960.91"
"3736,1271,447,4,498.17"
"3737,1271,1,1,50.89"
"3738,1271,123,1,466.8"
"3739,1272,716,2,788.26"
"3740,1272,59,1,765.54"
"3741,1272,492,4,877.77"
"3742,1273,801,3,200.99"
"3743,1273,923,2,487.66"
"3744,1273,292,1,981.09"
"3745,1273,9,2,708.26"
"3746,1274,8,3,99.28"
"3747,1274,122,4,869.0"
"3748,1274,806,1,659.64"
"3749,1274,630,2,843.34"
"3750,1274,560,3,632.13"
"3751,1275,805,4,221.09"
"3752,1275,654,3,627.14"
"3753,1275,381,3,880.39"
"3754,1275,454,5,120.29"
"3755,1276,568,4,664.23"
"3756,1276,766,4,506.44"
"3757,1276,623,5,405.88"
"3758,1276,917,5,26.3"
"3759,1276,537,5,53.39"
"3760,1277,731,5,966.55"
"3761,1278,981,4,200.51"
"3762,1279,3,3,207.19"
"3763,1280,434,4,552.79"
"3764,1280,254,1,109.75"
"3765,1280,955,5,113.92"
"3766,1281,258,1,297.11"
"3767,1281,954,5,12.05"
"3768,1282,744,3,39.71"
"3769,1282,740,5,309.19"
"3770,1282,441,3,125.67"
"3771,1283,109,3,457.91"
"3772,1283,344,1,274.86"
"3773,1284,610,3,345.95"
"3774,1284,145,5,811.55"
"3775,1284,772,5,176.17"
"3776,1284,850,1,500.57"
"3777,1284,382,4,769.78"
"3778,1285,97,2,866.2"
"3779,1285,472,5,600.35"
"3780,1285,208,4,623.12"
"3781,1285,939,5,865.38"
"3782,1285,112,4,977.37"
"3783,1286,577,1,289.12"
"3784,1286,910,1,405.53"
"3785,1286,323,1,442.23"
"3786,1286,953,3,608.88"
"3787,1287,994,5,404.85"
"3788,1287,617,3,968.21"
"3789,1287,10,4,483.54"
"3790,1287,415,4,572.82"
"3791,1287,950,2,541.86"
"3792,1288,167,3,968.77"
"3793,1288,576,1,164.42"
"3794,1289,96,5,948.96"
"3795,1290,438,4,879.84"
"3796,1290,116,3,918.22"
"3797,1290,18,5,977.59"
"3798,1290,320,3,776.35"
"3799,1291,675,4,326.01"
"3800,1292,735,2,19.18"
"3801,1292,115,5,959.56"
"3802,1293,174,1,382.13"
"3803,1293,254,4,109.75"
"3804,1293,614,4,460.18"
"3805,1293,688,3,234.4"
"3806,1294,303,2,423.26"
"3807,1294,585,5,790.68"
"3808,1295,183,5,357.2"
"3809,1295,426,3,580.46"
"3810,1296,869,5,336.14"
"3811,1296,27,5,641.07"
"3812,1296,409,5,251.99"
"3813,1296,385,3,705.15"
"3814,1297,158,3,20.25"
"3815,1297,710,5,204.69"
"3816,1298,991,5,187.44"
"3817,1299,564,2,950.75"
"3818,1299,926,5,424.23"
"3819,1299,894,4,993.66"
"3820,1299,290,4,647.8"
"3821,1300,387,4,976.27"
"3822,1300,468,2,777.21"
"3823,1300,882,5,988.89"
"3824,1301,787,1,569.64"
"3825,1301,757,4,996.48"
"3826,1302,424,1,238.75"
"3827,1302,820,4,805.66"
"3828,1302,348,5,209.96"
"3829,1302,345,4,684.89"
"3830,1302,21,2,772.45"
"3831,1303,916,2,508.27"
"3832,1303,922,2,15.12"
"3833,1303,638,4,40.0"
"3834,1303,808,5,160.24"
"3835,1304,915,3,286.46"
"3836,1304,535,2,191.21"
"3837,1305,451,5,787.78"
"3838,1305,832,5,918.43"
"3839,1305,314,1,418.48"
"3840,1306,138,4,679.39"
"3841,1306,345,2,684.89"
"3842,1306,540,2,564.0"
"3843,1306,883,3,775.84"
"3844,1306,239,2,944.79"
"3845,1307,68,2,919.05"
"3846,1307,468,1,777.21"
"3847,1307,134,5,378.26"
"3848,1307,299,5,410.09"
"3849,1307,39,1,677.02"
"3850,1308,166,2,96.99"
"3851,1308,279,3,681.38"
"3852,1308,35,3,359.54"
"3853,1308,127,4,904.11"
"3854,1309,209,5,498.06"
"3855,1309,173,5,826.07"
"3856,1310,766,4,506.44"
"3857,1310,578,4,296.24"
"3858,1310,985,1,485.28"
"3859,1311,305,3,35.31"
"3860,1311,442,1,736.69"
"3861,1311,481,5,699.49"
"3862,1311,24,1,932.68"
"3863,1312,979,2,292.43"
"3864,1312,353,5,744.33"
"3865,1313,558,2,971.75"
"3866,1314,63,3,619.75"
"3867,1314,243,1,49.65"
"3868,1315,29,5,902.25"
"3869,1316,167,5,968.77"
"3870,1316,924,5,854.52"
"3871,1316,973,1,464.59"
"3872,1317,146,2,957.03"
"3873,1317,321,3,747.97"
"3874,1318,960,3,998.31"
"3875,1319,550,1,987.0"
"3876,1319,898,2,11.6"
"3877,1320,327,3,591.08"
"3878,1320,432,1,340.44"
"3879,1321,577,4,289.12"
"3880,1321,626,1,960.91"
"3881,1322,359,5,837.97"
"3882,1322,800,2,208.71"
"3883,1323,809,5,101.31"
"3884,1323,243,1,49.65"
"3885,1323,776,2,296.88"
"3886,1323,444,4,235.27"
"3887,1323,736,1,126.88"
"3888,1324,453,4,566.16"
"3889,1325,217,4,300.05"
"3890,1325,793,1,488.07"
"3891,1326,318,1,298.55"
"3892,1326,535,1,191.21"
"3893,1326,124,1,195.89"
"3894,1327,507,2,145.46"
"3895,1327,907,1,663.46"
"3896,1327,330,4,952.57"
"3897,1328,621,1,962.74"
"3898,1328,947,3,616.34"
"3899,1328,139,5,463.28"
"3900,1328,869,1,336.14"
"3901,1329,45,1,440.91"
"3902,1329,978,3,339.75"
"3903,1329,926,1,424.23"
"3904,1330,697,2,979.41"
"3905,1331,359,1,837.97"
"3906,1331,345,1,684.89"
"3907,1331,432,4,340.44"
"3908,1331,959,3,367.13"
"3909,1332,365,4,713.49"
"3910,1333,385,2,705.15"
"3911,1334,278,2,311.36"
"3912,1335,675,1,326.01"
"3913,1336,376,5,153.99"
"3914,1336,81,2,232.75"
"3915,1336,21,3,772.45"
"3916,1336,561,5,529.44"
"3917,1337,302,3,301.16"
"3918,1337,106,5,821.03"
"3919,1337,485,1,934.37"
"3920,1337,640,5,366.82"
"3921,1338,839,2,994.17"
"3922,1338,862,2,713.42"
"3923,1339,795,5,520.12"
"3924,1340,998,4,316.88"
"3925,1341,992,5,322.85"
"3926,1341,557,4,498.05"
"3927,1341,225,4,920.02"
"3928,1342,56,2,856.59"
"3929,1342,266,1,556.22"
"3930,1342,311,4,366.98"
"3931,1342,808,2,160.24"
"3932,1342,699,5,877.24"
"3933,1343,945,2,502.57"
"3934,1343,560,2,632.13"
"3935,1344,6,4,556.72"
"3936,1344,563,1,318.95"
"3937,1344,677,1,148.26"
"3938,1344,691,3,714.92"
"3939,1344,223,5,83.11"
"3940,1345,926,3,424.23"
"3941,1345,919,2,631.51"
"3942,1345,453,3,566.16"
"3943,1345,422,1,270.16"
"3944,1346,844,1,278.71"
"3945,1346,348,3,209.96"
"3946,1346,28,1,962.27"
"3947,1346,241,4,836.26"
"3948,1346,212,2,73.49"
"3949,1347,432,4,340.44"
"3950,1347,659,4,203.95"
"3951,1347,902,1,729.43"
"3952,1348,283,5,610.22"
"3953,1348,101,5,427.85"
"3954,1348,45,3,440.91"
"3955,1349,193,3,837.37"
"3956,1349,571,1,48.74"
"3957,1349,425,3,418.93"
"3958,1349,393,3,616.95"
"3959,1349,76,3,990.99"
"3960,1350,688,3,234.4"
"3961,1351,401,5,433.15"
"3962,1351,529,2,872.67"
"3963,1351,240,1,840.6"
"3964,1351,40,3,266.35"
"3965,1351,797,5,804.28"
"3966,1352,850,5,500.57"
"3967,1353,45,5,440.91"
"3968,1353,756,4,688.03"
"3969,1353,646,3,985.52"
"3970,1353,760,3,984.06"
"3971,1354,886,1,540.55"
"3972,1354,220,2,38.09"
"3973,1355,376,3,153.99"
"3974,1355,517,1,844.75"
"3975,1355,64,5,422.24"
"3976,1355,739,5,534.6"
"3977,1356,703,1,223.21"
"3978,1356,960,4,998.31"
"3979,1356,773,2,274.46"
"3980,1356,245,4,675.32"
"3981,1356,574,4,65.57"
"3982,1357,141,1,399.62"
"3983,1357,842,1,100.43"
"3984,1357,133,1,778.06"
"3985,1358,439,3,895.5"
"3986,1358,616,4,302.37"
"3987,1358,301,2,923.55"
"3988,1358,514,3,543.54"
"3989,1358,59,2,765.54"
"3990,1359,836,2,689.3"
"3991,1359,261,1,905.75"
"3992,1359,203,3,553.13"
"3993,1360,229,1,880.76"
"3994,1361,899,1,297.87"
"3995,1361,823,4,770.06"
"3996,1361,396,5,902.28"
"3997,1362,678,5,171.92"
"3998,1362,951,1,241.44"
"3999,1363,636,2,455.9"
"4000,1364,821,5,146.03"
"4001,1364,872,5,84.95"
"4002,1364,209,3,498.06"
"4003,1364,73,2,46.9"
"4004,1365,348,5,209.96"
"4005,1365,424,4,238.75"
"4006,1365,984,5,796.87"
"4007,1365,930,5,959.39"
"4008,1366,763,5,411.17"
"4009,1366,340,5,812.05"
"4010,1367,10,2,483.54"
"4011,1367,994,1,404.85"
"4012,1367,34,2,858.09"
"4013,1367,58,4,710.48"
"4014,1368,544,2,395.68"
"4015,1368,464,2,957.02"
"4016,1369,227,3,539.43"
"4017,1369,547,3,352.32"
"4018,1369,971,1,104.08"
"4019,1369,87,2,836.67"
"4020,1370,494,3,650.14"
"4021,1370,858,2,617.75"
"4022,1370,504,4,655.96"
"4023,1370,857,3,337.37"
"4024,1370,750,2,802.13"
"4025,1371,82,2,275.15"
"4026,1372,187,3,974.34"
"4027,1373,49,3,639.84"
"4028,1373,614,4,460.18"
"4029,1373,622,1,688.76"
"4030,1373,444,5,235.27"
"4031,1374,206,5,916.46"
"4032,1375,786,1,256.67"
"4033,1375,118,5,192.79"
"4034,1375,61,5,929.81"
"4035,1376,807,2,679.77"
"4036,1376,872,3,84.95"
"4037,1377,703,5,223.21"
"4038,1378,937,3,659.16"
"4039,1378,959,5,367.13"
"4040,1378,841,3,172.45"
"4041,1378,325,3,938.89"
"4042,1378,106,1,821.03"
"4043,1379,719,1,441.12"
"4044,1379,112,1,977.37"
"4045,1379,172,3,459.03"
"4046,1380,414,3,251.47"
"4047,1381,608,5,378.92"
"4048,1381,445,1,672.51"
"4049,1382,236,2,365.28"
"4050,1383,783,5,571.93"
"4051,1384,453,2,566.16"
"4052,1384,924,5,854.52"
"4053,1384,648,1,713.95"
"4054,1384,922,1,15.12"
"4055,1385,10,4,483.54"
"4056,1386,95,3,641.43"
"4057,1386,870,2,966.02"
"4058,1387,643,3,845.59"
"4059,1387,541,3,40.68"
"4060,1387,210,2,723.11"
"4061,1388,672,2,449.95"
"4062,1388,245,4,675.32"
"4063,1388,949,4,222.64"
"4064,1388,351,4,179.61"
"4065,1389,980,2,431.38"
"4066,1389,22,5,178.61"
"4067,1389,965,4,204.37"
"4068,1389,549,4,652.75"
"4069,1389,40,5,266.35"
"4070,1390,27,2,641.07"
"4071,1390,728,4,138.89"
"4072,1390,534,2,389.71"
"4073,1391,1000,2,372.59"
"4074,1392,542,1,116.62"
"4075,1392,516,4,802.5"
"4076,1392,104,5,789.05"
"4077,1392,242,2,417.17"
"4078,1393,732,3,682.74"
"4079,1393,913,2,766.44"
"4080,1393,634,2,118.52"
"4081,1393,197,3,63.12"
"4082,1394,551,5,635.67"
"4083,1394,254,1,109.75"
"4084,1394,183,1,357.2"
"4085,1394,416,2,139.07"
"4086,1394,915,1,286.46"
"4087,1395,233,4,727.94"
"4088,1395,895,2,33.27"
"4089,1395,373,5,577.73"
"4090,1395,956,5,42.73"
"4091,1396,874,2,380.22"
"4092,1396,97,1,866.2"
"4093,1396,519,5,417.84"
"4094,1396,136,1,980.14"
"4095,1397,32,3,102.24"
"4096,1397,667,1,581.16"
"4097,1398,887,3,829.85"
"4098,1398,591,5,418.03"
"4099,1398,763,1,411.17"
"4100,1398,43,5,917.09"
"4101,1399,452,2,80.53"
"4102,1399,760,4,984.06"
"4103,1399,869,3,336.14"
"4104,1399,71,5,463.55"
"4105,1400,925,2,44.61"
"4106,1401,590,2,539.54"
"4107,1401,930,4,959.39"
"4108,1401,60,5,484.06"
"4109,1401,734,5,955.61"
"4110,1401,682,3,527.31"
"4111,1402,799,4,220.69"
"4112,1402,539,1,341.32"
"4113,1402,344,1,274.86"
"4114,1403,721,4,323.2"
"4115,1403,606,5,668.77"
"4116,1403,615,3,142.66"
"4117,1404,512,2,727.92"
"4118,1404,521,1,780.81"
"4119,1405,25,2,743.61"
"4120,1405,521,1,780.81"
"4121,1405,565,5,131.98"
"4122,1405,162,5,182.86"
"4123,1405,300,3,955.1"
"4124,1406,155,4,208.13"
"4125,1406,319,5,48.32"
"4126,1407,721,4,323.2"
"4127,1407,880,3,12.21"
"4128,1408,877,1,47.66"
"4129,1408,175,2,316.25"
"4130,1408,163,1,919.67"
"4131,1409,550,1,987.0"
"4132,1410,670,2,842.16"
"4133,1410,9,3,708.26"
"4134,1410,941,4,711.59"
"4135,1410,190,5,181.84"
"4136,1410,336,3,280.55"
"4137,1411,897,1,304.36"
"4138,1411,257,5,182.9"
"4139,1411,542,4,116.62"
"4140,1412,444,3,235.27"
"4141,1412,343,2,747.47"
"4142,1413,831,1,155.56"
"4143,1413,253,5,575.5"
"4144,1413,82,5,275.15"
"4145,1413,461,5,656.36"
"4146,1413,473,3,863.97"
"4147,1414,116,3,918.22"
"4148,1414,653,4,489.88"
"4149,1414,548,2,238.39"
"4150,1415,137,5,714.02"
"4151,1416,638,4,40.0"
"4152,1416,901,4,687.3"
"4153,1416,855,3,112.71"
"4154,1416,611,2,554.98"
"4155,1417,265,2,573.34"
"4156,1417,753,5,794.21"
"4157,1417,895,2,33.27"
"4158,1417,634,2,118.52"
"4159,1418,812,3,314.47"
"4160,1419,474,3,759.19"
"4161,1419,844,1,278.71"
"4162,1419,542,2,116.62"
"4163,1420,170,2,678.4"
"4164,1420,646,4,985.52"
"4165,1420,683,3,825.92"
"4166,1420,727,2,452.88"
"4167,1420,926,5,424.23"
"4168,1421,706,3,853.71"
"4169,1421,791,4,249.12"
"4170,1422,632,4,615.03"
"4171,1422,936,1,486.23"
"4172,1422,795,1,520.12"
"4173,1422,387,1,976.27"
"4174,1422,480,4,734.92"
"4175,1423,10,3,483.54"
"4176,1423,914,2,305.97"
"4177,1423,468,1,777.21"
"4178,1423,887,3,829.85"
"4179,1424,120,4,713.97"
"4180,1424,745,3,891.98"
"4181,1424,593,2,996.5"
"4182,1425,722,5,862.41"
"4183,1425,852,5,325.42"
"4184,1426,573,5,733.01"
"4185,1427,112,5,977.37"
"4186,1428,183,5,357.2"
"4187,1428,744,5,39.71"
"4188,1428,610,3,345.95"
"4189,1428,425,3,418.93"
"4190,1429,703,2,223.21"
"4191,1429,448,2,346.66"
"4192,1429,339,5,327.25"
"4193,1429,712,2,489.02"
"4194,1429,782,3,623.56"
"4195,1430,867,5,91.52"
"4196,1430,285,3,360.54"
"4197,1431,214,2,287.04"
"4198,1431,619,2,337.35"
"4199,1432,587,4,234.28"
"4200,1432,985,5,485.28"
"4201,1433,241,2,836.26"
"4202,1434,390,2,250.68"
"4203,1435,313,2,352.26"
"4204,1435,132,2,568.85"
"4205,1435,335,2,917.05"
"4206,1435,66,2,871.23"
"4207,1436,654,2,627.14"
"4208,1436,384,3,692.82"
"4209,1437,701,1,108.74"
"4210,1437,444,4,235.27"
"4211,1437,131,5,758.43"
"4212,1437,130,2,709.37"
"4213,1437,918,2,191.58"
"4214,1438,251,5,416.34"
"4215,1438,326,3,417.33"
"4216,1438,89,4,710.96"
"4217,1438,272,5,880.86"
"4218,1438,402,4,477.17"
"4219,1439,938,1,641.89"
"4220,1439,722,5,862.41"
"4221,1439,912,1,100.9"
"4222,1439,45,3,440.91"
"4223,1440,49,4,639.84"
"4224,1441,468,2,777.21"
"4225,1441,90,4,637.08"
"4226,1441,806,3,659.64"
"4227,1441,306,3,35.31"
"4228,1441,119,2,498.3"
"4229,1442,495,5,350.85"
"4230,1442,540,3,564.0"
"4231,1442,431,5,553.96"
"4232,1443,163,2,919.67"
"4233,1443,93,4,93.18"
"4234,1443,2,3,331.11"
"4235,1443,279,3,681.38"
"4236,1444,39,1,677.02"
"4237,1444,123,2,466.8"
"4238,1444,982,3,747.64"
"4239,1444,488,1,409.84"
"4240,1445,206,3,916.46"
"4241,1445,525,3,782.2"
"4242,1445,665,5,662.68"
"4243,1446,677,2,148.26"
"4244,1446,327,4,591.08"
"4245,1446,222,2,358.56"
"4246,1447,232,5,593.38"
"4247,1447,550,1,987.0"
"4248,1447,129,5,185.78"
"4249,1447,750,1,802.13"
"4250,1447,134,1,378.26"
"4251,1448,473,1,863.97"
"4252,1448,188,1,181.08"
"4253,1448,534,1,389.71"
"4254,1449,811,4,144.36"
"4255,1449,594,3,919.24"
"4256,1449,172,1,459.03"
"4257,1450,812,3,314.47"
"4258,1450,755,1,171.39"
"4259,1451,249,1,707.4"
"4260,1451,933,5,761.28"
"4261,1452,599,3,306.89"
"4262,1452,689,1,758.94"
"4263,1452,310,1,590.61"
"4264,1452,902,2,729.43"
"4265,1452,772,3,176.17"
"4266,1453,816,3,235.61"
"4267,1454,375,4,695.55"
"4268,1454,451,4,787.78"
"4269,1454,827,1,424.06"
"4270,1454,803,2,219.98"
"4271,1454,252,5,21.8"
"4272,1455,846,4,932.25"
"4273,1456,627,4,172.07"
"4274,1457,685,4,256.96"
"4275,1457,426,3,580.46"
"4276,1457,76,5,990.99"
"4277,1457,308,2,653.08"
"4278,1458,393,2,616.95"
"4279,1458,866,1,641.15"
"4280,1458,200,4,911.07"
"4281,1458,101,2,427.85"
"4282,1458,121,1,113.07"
"4283,1459,458,3,851.91"
"4284,1459,171,5,736.86"
"4285,1459,29,5,902.25"
"4286,1460,937,5,659.16"
"4287,1460,611,1,554.98"
"4288,1460,972,3,432.07"
"4289,1460,615,5,142.66"
"4290,1460,123,1,466.8"
"4291,1461,689,1,758.94"
"4292,1461,923,2,487.66"
"4293,1462,771,1,56.65"
"4294,1463,754,4,784.8"
"4295,1463,590,2,539.54"
"4296,1464,145,5,811.55"
"4297,1464,271,3,356.83"
"4298,1464,513,2,293.99"
"4299,1464,68,1,919.05"
"4300,1464,505,5,643.6"
"4301,1465,303,5,423.26"
"4302,1465,959,2,367.13"
"4303,1465,93,5,93.18"
"4304,1466,1000,3,372.59"
"4305,1466,960,5,998.31"
"4306,1466,212,1,73.49"
"4307,1466,471,5,862.71"
"4308,1466,760,2,984.06"
"4309,1467,115,3,959.56"
"4310,1467,5,1,166.97"
"4311,1467,239,5,944.79"
"4312,1468,805,4,221.09"
"4313,1469,221,1,609.34"
"4314,1469,541,1,40.68"
"4315,1470,312,1,972.07"
"4316,1470,846,4,932.25"
"4317,1470,19,2,370.5"
"4318,1471,580,5,337.37"
"4319,1471,527,1,576.52"
"4320,1471,851,4,885.66"
"4321,1472,679,3,721.83"
"4322,1473,699,2,877.24"
"4323,1473,36,1,772.57"
"4324,1473,609,1,720.33"
"4325,1474,28,4,962.27"
"4326,1474,684,3,361.81"
"4327,1474,112,2,977.37"
"4328,1475,716,3,788.26"
"4329,1475,796,2,19.53"
"4330,1476,10,5,483.54"
"4331,1477,718,1,648.42"
"4332,1478,404,5,187.95"
"4333,1478,741,5,759.82"
"4334,1479,331,4,780.95"
"4335,1479,397,5,512.97"
"4336,1479,872,1,84.95"
"4337,1479,397,3,512.97"
"4338,1479,367,1,276.29"
"4339,1480,968,1,72.89"
"4340,1480,388,4,505.09"
"4341,1480,260,2,597.95"
"4342,1480,681,1,545.26"
"4343,1481,408,5,891.56"
"4344,1481,791,4,249.12"
"4345,1481,639,4,74.25"
"4346,1481,653,2,489.88"
"4347,1481,14,3,214.35"
"4348,1482,101,5,427.85"
"4349,1483,113,1,674.24"
"4350,1483,590,3,539.54"
"4351,1483,72,4,105.44"
"4352,1484,474,1,759.19"
"4353,1484,146,5,957.03"
"4354,1485,538,1,939.82"
"4355,1486,365,3,713.49"
"4356,1486,312,3,972.07"
"4357,1486,906,4,173.46"
"4358,1486,857,4,337.37"
"4359,1486,578,5,296.24"
"4360,1487,623,2,405.88"
"4361,1488,343,2,747.47"
"4362,1488,33,5,306.15"
"4363,1488,229,2,880.76"
"4364,1489,993,1,880.3"
"4365,1490,760,3,984.06"
"4366,1490,906,3,173.46"
"4367,1490,764,3,548.56"
"4368,1490,830,5,873.37"
"4369,1491,380,2,704.06"
"4370,1491,707,4,146.3"
"4371,1491,232,3,593.38"
"4372,1491,643,5,845.59"
"4373,1491,360,5,537.74"
"4374,1492,216,3,339.57"
"4375,1493,120,3,713.97"
"4376,1494,669,3,822.52"
"4377,1494,74,4,536.92"
"4378,1494,904,2,672.21"
"4379,1494,974,5,462.45"
"4380,1494,561,1,529.44"
"4381,1495,291,3,492.05"
"4382,1495,310,3,590.61"
"4383,1496,178,2,679.48"
"4384,1496,650,4,251.22"
"4385,1496,614,1,460.18"
"4386,1496,914,5,305.97"
"4387,1496,158,1,20.25"
"4388,1497,772,1,176.17"
"4389,1497,402,1,477.17"
"4390,1497,222,2,358.56"
"4391,1497,436,3,295.77"
"4392,1497,78,4,271.65"
"4393,1498,905,2,829.35"
"4394,1498,326,4,417.33"
"4395,1498,902,3,729.43"
"4396,1498,858,1,617.75"
"4397,1498,595,2,302.28"
"4398,1499,734,2,955.61"
"4399,1499,362,1,394.41"
"4400,1499,41,4,913.33"
"4401,1499,424,5,238.75"
"4402,1499,261,4,905.75"
"4403,1500,347,5,66.27"
"4404,1500,665,4,662.68"
"4405,1501,599,4,306.89"
"4406,1501,111,1,779.87"
"4407,1501,517,4,844.75"
"4408,1501,987,4,802.78"
"4409,1501,751,2,595.29"
"4410,1502,411,4,331.51"
"4411,1502,855,3,112.71"
"4412,1502,441,2,125.67"
"4413,1502,103,3,952.76"
"4414,1502,160,4,431.75"
"4415,1503,502,4,941.74"
"4416,1503,377,3,881.8"
"4417,1503,466,2,348.52"
"4418,1504,812,4,314.47"
"4419,1504,936,5,486.23"
"4420,1504,519,3,417.84"
"4421,1504,128,4,777.97"
"4422,1504,784,3,689.28"
"4423,1505,509,4,139.26"
"4424,1505,205,1,470.51"
"4425,1505,942,5,275.32"
"4426,1506,273,5,489.07"
"4427,1506,294,1,731.45"
"4428,1506,195,2,887.89"
"4429,1507,597,2,174.29"
"4430,1507,31,2,839.23"
"4431,1507,613,1,781.86"
"4432,1508,27,2,641.07"
"4433,1508,537,4,53.39"
"4434,1509,213,4,561.78"
"4435,1509,132,1,568.85"
"4436,1509,723,2,136.88"
"4437,1510,147,2,691.39"
"4438,1510,348,2,209.96"
"4439,1510,266,5,556.22"
"4440,1510,211,1,213.7"
"4441,1511,853,5,284.67"
"4442,1511,561,3,529.44"
"4443,1512,594,1,919.24"
"4444,1513,499,3,365.82"
"4445,1513,19,4,370.5"
"4446,1514,645,3,277.44"
"4447,1514,644,1,518.79"
"4448,1514,809,3,101.31"
"4449,1515,681,2,545.26"
"4450,1515,284,4,16.43"
"4451,1515,376,4,153.99"
"4452,1515,228,2,577.32"
"4453,1516,637,2,386.45"
"4454,1516,426,1,580.46"
"4455,1516,538,5,939.82"
"4456,1516,509,1,139.26"
"4457,1517,822,1,226.2"
"4458,1517,92,3,622.36"
"4459,1517,581,4,951.36"
"4460,1517,410,4,910.91"
"4461,1518,306,3,35.31"
"4462,1518,580,1,337.37"
"4463,1518,587,5,234.28"
"4464,1518,710,5,204.69"
"4465,1519,649,1,394.96"
"4466,1519,400,2,202.89"
"4467,1519,695,5,261.74"
"4468,1519,765,5,566.91"
"4469,1519,29,2,902.25"
"4470,1520,318,3,298.55"
"4471,1520,41,3,913.33"
"4472,1520,435,4,675.04"
"4473,1520,254,5,109.75"
"4474,1521,832,3,918.43"
"4475,1521,927,5,428.86"
"4476,1521,31,1,839.23"
"4477,1522,13,2,179.17"
"4478,1522,337,2,773.92"
"4479,1522,243,5,49.65"
"4480,1522,510,4,155.53"
"4481,1523,943,1,706.08"
"4482,1524,777,3,502.82"
"4483,1524,558,5,971.75"
"4484,1524,74,1,536.92"
"4485,1524,245,1,675.32"
"4486,1525,470,1,732.42"
"4487,1525,46,1,190.71"
"4488,1526,384,1,692.82"
"4489,1526,749,4,312.15"
"4490,1527,239,2,944.79"
"4491,1527,5,5,166.97"
"4492,1528,614,3,460.18"
"4493,1529,30,1,729.24"
"4494,1529,786,4,256.67"
"4495,1529,474,1,759.19"
"4496,1529,218,1,972.42"
"4497,1529,513,2,293.99"
"4498,1530,994,2,404.85"
"4499,1530,320,2,776.35"
"4500,1530,648,3,713.95"
"4501,1530,881,3,638.03"
"4502,1530,116,2,918.22"
"4503,1531,960,1,998.31"
"4504,1531,856,2,305.36"
"4505,1531,227,2,539.43"
"4506,1531,223,4,83.11"
"4507,1531,175,4,316.25"
"4508,1532,965,1,204.37"
"4509,1532,773,5,274.46"
"4510,1533,220,2,38.09"
"4511,1533,484,1,386.59"
"4512,1534,378,1,384.76"
"4513,1534,699,4,877.24"
"4514,1534,767,4,938.23"
"4515,1535,298,2,560.47"
"4516,1536,971,1,104.08"
"4517,1536,641,5,95.23"
"4518,1537,263,2,403.78"
"4519,1537,237,5,982.18"
"4520,1538,366,1,805.17"
"4521,1538,854,4,569.23"
"4522,1538,242,4,417.17"
"4523,1539,442,2,736.69"
"4524,1539,676,2,943.4"
"4525,1540,23,1,864.38"
"4526,1540,27,5,641.07"
"4527,1540,167,1,968.77"
"4528,1540,42,2,749.09"
"4529,1540,57,1,131.39"
"4530,1541,619,1,337.35"
"4531,1541,73,1,46.9"
"4532,1541,197,5,63.12"
